package,component,fname,dep_type
ggdibbler,geom,geom_contour_filled_sample,imports or depends
ggdibbler,geom,geom_contour_sample,imports or depends
ggdibbler,geom,geom_count_sample,imports or depends
ggdibbler,geom,geom_crossbar_sample,imports or depends
ggdibbler,geom,geom_curve_sample,imports or depends
ggdibbler,geom,geom_density2d_filled_sample,imports or depends
ggdibbler,geom,geom_density2d_sample,imports or depends
ggdibbler,geom,geom_density_2d_filled_sample,imports or depends
ggdibbler,geom,geom_density_2d_sample,imports or depends
ggdibbler,geom,geom_density_sample,imports or depends
ggdibbler,geom,geom_dotplot_sample,imports or depends
ggdibbler,geom,geom_errorbar_sample,imports or depends
ggdibbler,geom,geom_freqpoly_sample,imports or depends
ggdibbler,geom,geom_hex_sample,imports or depends
ggdibbler,geom,geom_histogram_sample,imports or depends
ggdibbler,geom,geom_hline_sample,imports or depends
ggdibbler,geom,geom_jitter_sample,imports or depends
ggdibbler,geom,geom_label_sample,imports or depends
ggdibbler,geom,geom_line_sample,imports or depends
ggdibbler,geom,geom_linerange_sample,imports or depends
ggdibbler,geom,geom_path_sample,imports or depends
ggdibbler,geom,geom_point_sample,imports or depends
ggdibbler,geom,geom_pointrange_sample,imports or depends
ggdibbler,geom,geom_polygon_sample,imports or depends
ggdibbler,geom,geom_qq_line_sample,imports or depends
ggdibbler,geom,geom_qq_sample,imports or depends
ggdibbler,geom,geom_quantile_sample,imports or depends
ggdibbler,geom,geom_raster_sample,imports or depends
ggdibbler,geom,geom_rect_sample,imports or depends
ggdibbler,geom,geom_ribbon_sample,imports or depends
ggdibbler,geom,geom_rug_sample,imports or depends
ggdibbler,geom,geom_segment_sample,imports or depends
ggdibbler,geom,geom_sf_sample,imports or depends
ggdibbler,geom,geom_smooth_sample,imports or depends
ggdibbler,geom,geom_spoke_sample,imports or depends
ggdibbler,geom,geom_step_sample,imports or depends
ggdibbler,geom,geom_text_sample,imports or depends
ggdibbler,geom,geom_tile_sample,imports or depends
ggdibbler,geom,geom_violin_sample,imports or depends
ggdibbler,geom,geom_vline_sample,imports or depends
ggdibbler,stat,stat_align_sample,imports or depends
ggdibbler,stat,stat_bin_2d_sample,imports or depends
ggdibbler,stat,stat_bin_hex_sample,imports or depends
ggdibbler,stat,stat_bin_sample,imports or depends
ggdibbler,stat,stat_boxplot_sample,imports or depends
ggdibbler,stat,stat_connect_sample,imports or depends
ggdibbler,stat,stat_contour_filled_sample,imports or depends
ggdibbler,stat,stat_contour_sample,imports or depends
ggdibbler,stat,stat_count_sample,imports or depends
ggdibbler,stat,stat_density_2d_filled_sample,imports or depends
ggdibbler,stat,stat_density_2d_sample,imports or depends
ggdibbler,stat,stat_density_sample,imports or depends
ggdibbler,stat,stat_ecdf_sample,imports or depends
ggdibbler,stat,stat_ellipse_sample,imports or depends
ggdibbler,stat,stat_identity_sample,imports or depends
ggdibbler,stat,stat_manual_sample,imports or depends
ggdibbler,stat,stat_qq_line_sample,imports or depends
ggdibbler,stat,stat_qq_sample,imports or depends
ggdibbler,stat,stat_quantile_sample,imports or depends
ggdibbler,stat,stat_smooth_sample,imports or depends
ggdibbler,stat,stat_sum_sample,imports or depends
ggdibbler,stat,stat_summary_2d_sample,imports or depends
ggdibbler,stat,stat_summary_bin_sample,imports or depends
ggdibbler,stat,stat_summary_hex_sample,imports or depends
ggdibbler,stat,stat_summary_sample,imports or depends
ggdibbler,stat,stat_unique_sample,imports or depends
ggdibbler,stat,stat_ydensity_sample,imports or depends
ggdibbler,scale,scale_x_continuous_distribution,imports or depends
ggdibbler,scale,scale_x_discrete_distribution,imports or depends
ggdibbler,scale,scale_y_continuous_distribution,imports or depends
ggdibbler,scale,scale_y_discrete_distribution,imports or depends
ggdibbler,position,position_dodge_dodge,imports or depends
ggdibbler,position,position_dodge_identity,imports or depends
ggdibbler,position,position_identity_dodge,imports or depends
ggdibbler,position,position_identity_identity,imports or depends
ggdibbler,position,position_identity_stack,imports or depends
ggdibbler,position,position_nest,imports or depends
ggdibbler,position,position_stack_dodge,imports or depends
ggdibbler,position,position_stack_identity,imports or depends
ggdibbler,position,position_subdivide,imports or depends
ggdiceplot,geom,geom_dice,imports or depends
ggdiceplot,scale,scale_dots_discrete,imports or depends
ggdiceplot,theme,theme_dice,imports or depends
ggdist,geom,geom_blur_dots,imports or depends
ggdist,geom,geom_dots,imports or depends
ggdist,geom,geom_dotsinterval,imports or depends
ggdist,geom,geom_interval,imports or depends
ggdist,geom,geom_lineribbon,imports or depends
ggdist,geom,geom_pointinterval,imports or depends
ggdist,geom,geom_slab,imports or depends
ggdist,geom,geom_slabinterval,imports or depends
ggdist,geom,geom_spike,imports or depends
ggdist,geom,geom_swarm,imports or depends
ggdist,geom,geom_weave,imports or depends
ggdist,stat,stat_ccdfinterval,imports or depends
ggdist,stat,stat_cdfinterval,imports or depends
ggdist,stat,stat_dist_ccdfinterval,imports or depends
ggdist,stat,stat_dist_cdfinterval,imports or depends
ggdist,stat,stat_dist_dots,imports or depends
ggdist,stat,stat_dist_dotsinterval,imports or depends
ggdist,stat,stat_dist_eye,imports or depends
ggdist,stat,stat_dist_gradientinterval,imports or depends
ggdist,stat,stat_dist_halfeye,imports or depends
ggdist,stat,stat_dist_interval,imports or depends
ggdist,stat,stat_dist_lineribbon,imports or depends
ggdist,stat,stat_dist_pointinterval,imports or depends
ggdist,stat,stat_dist_slab,imports or depends
ggdist,stat,stat_dist_slabinterval,imports or depends
ggdist,stat,stat_dots,imports or depends
ggdist,stat,stat_dotsinterval,imports or depends
ggdist,stat,stat_eye,imports or depends
ggdist,stat,stat_gradientinterval,imports or depends
ggdist,stat,stat_halfeye,imports or depends
ggdist,stat,stat_histinterval,imports or depends
ggdist,stat,stat_interval,imports or depends
ggdist,stat,stat_lineribbon,imports or depends
ggdist,stat,stat_mcse_dots,imports or depends
ggdist,stat,stat_pointinterval,imports or depends
ggdist,stat,stat_ribbon,imports or depends
ggdist,stat,stat_sample_slabinterval,imports or depends
ggdist,stat,stat_slab,imports or depends
ggdist,stat,stat_slabinterval,imports or depends
ggdist,stat,stat_spike,imports or depends
ggdist,scale,scale_color_ramp_continuous,imports or depends
ggdist,scale,scale_color_ramp_discrete,imports or depends
ggdist,scale,scale_colour_ramp_continuous,imports or depends
ggdist,scale,scale_colour_ramp_discrete,imports or depends
ggdist,scale,scale_fill_ramp_continuous,imports or depends
ggdist,scale,scale_fill_ramp_discrete,imports or depends
ggdist,scale,scale_interval_alpha_continuous,imports or depends
ggdist,scale,scale_interval_alpha_discrete,imports or depends
ggdist,scale,scale_interval_color_continuous,imports or depends
ggdist,scale,scale_interval_color_discrete,imports or depends
ggdist,scale,scale_interval_colour_continuous,imports or depends
ggdist,scale,scale_interval_colour_discrete,imports or depends
ggdist,scale,scale_interval_linetype_continuous,imports or depends
ggdist,scale,scale_interval_linetype_discrete,imports or depends
ggdist,scale,scale_interval_size_continuous,imports or depends
ggdist,scale,scale_interval_size_discrete,imports or depends
ggdist,scale,scale_point_alpha_continuous,imports or depends
ggdist,scale,scale_point_alpha_discrete,imports or depends
ggdist,scale,scale_point_color_continuous,imports or depends
ggdist,scale,scale_point_color_discrete,imports or depends
ggdist,scale,scale_point_colour_continuous,imports or depends
ggdist,scale,scale_point_colour_discrete,imports or depends
ggdist,scale,scale_point_fill_continuous,imports or depends
ggdist,scale,scale_point_fill_discrete,imports or depends
ggdist,scale,scale_point_size_continuous,imports or depends
ggdist,scale,scale_point_size_discrete,imports or depends
ggdist,scale,scale_side_mirrored,imports or depends
ggdist,scale,scale_slab_alpha_continuous,imports or depends
ggdist,scale,scale_slab_alpha_discrete,imports or depends
ggdist,scale,scale_slab_color_continuous,imports or depends
ggdist,scale,scale_slab_color_discrete,imports or depends
ggdist,scale,scale_slab_colour_continuous,imports or depends
ggdist,scale,scale_slab_colour_discrete,imports or depends
ggdist,scale,scale_slab_fill_continuous,imports or depends
ggdist,scale,scale_slab_fill_discrete,imports or depends
ggdist,scale,scale_slab_linetype_continuous,imports or depends
ggdist,scale,scale_slab_linetype_discrete,imports or depends
ggdist,scale,scale_slab_linewidth_continuous,imports or depends
ggdist,scale,scale_slab_linewidth_discrete,imports or depends
ggdist,scale,scale_slab_shape_continuous,imports or depends
ggdist,scale,scale_slab_shape_discrete,imports or depends
ggdist,scale,scale_slab_size_continuous,imports or depends
ggdist,scale,scale_slab_size_discrete,imports or depends
ggdist,scale,scale_thickness_identity,imports or depends
ggdist,scale,scale_thickness_shared,imports or depends
ggdist,facet,facet_title_horizontal,imports or depends
ggdist,facet,facet_title_left_horizontal,imports or depends
ggdist,facet,facet_title_right_horizontal,imports or depends
ggdist,theme,theme_ggdist,imports or depends
ggdist,theme,theme_tidybayes,imports or depends
ggdist,position,position_dodgejust,imports or depends
ggdist,guide,guide_colorbar2,imports or depends
ggdist,guide,guide_colourbar2,imports or depends
ggdist,guide,guide_rampbar,imports or depends
ggDoE,theme,theme_bw_nogrid,imports or depends
ggDoubleHeat,geom,geom_heat_circle,imports or depends
ggDoubleHeat,geom,geom_heat_grid,imports or depends
ggDoubleHeat,geom,geom_heat_tri,imports or depends
ggDoubleHeat,theme,theme_heat,imports or depends
ggetho,geom,geom_peak,imports or depends
ggetho,stat,stat_bar_tile_etho,imports or depends
ggetho,stat,stat_ld_annotations,imports or depends
ggetho,stat,stat_pop_etho,imports or depends
ggetho,stat,stat_tile_etho,imports or depends
ggetho,scale,scale_x_days,imports or depends
ggetho,scale,scale_x_hours,imports or depends
ggetho,scale,scale_x_seconds,imports or depends
ggetho,scale,scale_y_days,imports or depends
ggetho,scale,scale_y_hours,imports or depends
ggetho,scale,scale_y_seconds,imports or depends
ggfacto,theme,theme_facto,imports or depends
ggfields,geom,geom_fields,imports or depends
ggfields,stat,stat_fields,imports or depends
ggfields,scale,scale_radius_binned,imports or depends
ggfields,scale,scale_radius_continuous,imports or depends
ggfields,scale,scale_radius_discrete,imports or depends
ggFishPlots,theme,theme_fishplots,imports or depends
ggfittext,geom,geom_bar_text,imports or depends
ggfittext,geom,geom_fit_text,imports or depends
ggfocus,scale,scale_alpha_focus,imports or depends
ggfocus,scale,scale_color_focus,imports or depends
ggfocus,scale,scale_colour_focus,imports or depends
ggfocus,scale,scale_fill_focus,imports or depends
ggfocus,scale,scale_linetype_focus,imports or depends
ggfocus,scale,scale_shape_focus,imports or depends
ggfocus,scale,scale_size_focus,imports or depends
ggforce,geom,geom_arc,imports or depends
ggforce,geom,geom_arc0,imports or depends
ggforce,geom,geom_arc2,imports or depends
ggforce,geom,geom_arc_bar,imports or depends
ggforce,geom,geom_autodensity,imports or depends
ggforce,geom,geom_autohistogram,imports or depends
ggforce,geom,geom_autopoint,imports or depends
ggforce,geom,geom_bezier,imports or depends
ggforce,geom,geom_bezier0,imports or depends
ggforce,geom,geom_bezier2,imports or depends
ggforce,geom,geom_bspline,imports or depends
ggforce,geom,geom_bspline0,imports or depends
ggforce,geom,geom_bspline2,imports or depends
ggforce,geom,geom_bspline_closed,imports or depends
ggforce,geom,geom_bspline_closed0,imports or depends
ggforce,geom,geom_circle,imports or depends
ggforce,geom,geom_delaunay_segment,imports or depends
ggforce,geom,geom_delaunay_segment2,imports or depends
ggforce,geom,geom_delaunay_tile,imports or depends
ggforce,geom,geom_diagonal,imports or depends
ggforce,geom,geom_diagonal0,imports or depends
ggforce,geom,geom_diagonal2,imports or depends
ggforce,geom,geom_diagonal_wide,imports or depends
ggforce,geom,geom_ellipse,imports or depends
ggforce,geom,geom_link,imports or depends
ggforce,geom,geom_link0,imports or depends
ggforce,geom,geom_link2,imports or depends
ggforce,geom,geom_mark_circle,imports or depends
ggforce,geom,geom_mark_ellipse,imports or depends
ggforce,geom,geom_mark_hull,imports or depends
ggforce,geom,geom_mark_rect,imports or depends
ggforce,geom,geom_parallel_sets,imports or depends
ggforce,geom,geom_parallel_sets_axes,imports or depends
ggforce,geom,geom_parallel_sets_labels,imports or depends
ggforce,geom,geom_regon,imports or depends
ggforce,geom,geom_shape,imports or depends
ggforce,geom,geom_sina,imports or depends
ggforce,geom,geom_spiro,imports or depends
ggforce,geom,geom_voronoi_segment,imports or depends
ggforce,geom,geom_voronoi_tile,imports or depends
ggforce,stat,stat_arc,imports or depends
ggforce,stat,stat_arc0,imports or depends
ggforce,stat,stat_arc2,imports or depends
ggforce,stat,stat_arc_bar,imports or depends
ggforce,stat,stat_bezier,imports or depends
ggforce,stat,stat_bezier0,imports or depends
ggforce,stat,stat_bezier2,imports or depends
ggforce,stat,stat_bspline,imports or depends
ggforce,stat,stat_bspline0,imports or depends
ggforce,stat,stat_bspline2,imports or depends
ggforce,stat,stat_bspline_closed,imports or depends
ggforce,stat,stat_circle,imports or depends
ggforce,stat,stat_delvor_summary,imports or depends
ggforce,stat,stat_diagonal,imports or depends
ggforce,stat,stat_diagonal0,imports or depends
ggforce,stat,stat_diagonal2,imports or depends
ggforce,stat,stat_diagonal_wide,imports or depends
ggforce,stat,stat_ellip,imports or depends
ggforce,stat,stat_err,imports or depends
ggforce,stat,stat_link,imports or depends
ggforce,stat,stat_link2,imports or depends
ggforce,stat,stat_parallel_sets,imports or depends
ggforce,stat,stat_parallel_sets_axes,imports or depends
ggforce,stat,stat_pie,imports or depends
ggforce,stat,stat_regon,imports or depends
ggforce,stat,stat_sina,imports or depends
ggforce,stat,stat_spiro,imports or depends
ggforce,scale,scale_depth,imports or depends
ggforce,scale,scale_depth_continuous,imports or depends
ggforce,scale,scale_depth_discrete,imports or depends
ggforce,scale,scale_x_unit,imports or depends
ggforce,scale,scale_y_unit,imports or depends
ggforce,facet,facet_col,imports or depends
ggforce,facet,facet_grid_paginate,imports or depends
ggforce,facet,facet_matrix,imports or depends
ggforce,facet,facet_row,imports or depends
